post_id,topic,text_len,post_ctr_smooth
1672,sport,1413,0.10865251572327043
1673,sport,1213,0.11237158012283642
1674,sport,1100,0.11294329573934837
1675,sport,1588,0.11887263099219622
1676,sport,894,0.11245562950637827
1677,sport,1951,0.11021979759645793
1678,sport,1384,0.11364678265672468
1679,sport,3835,0.11843260626398211
1680,sport,1315,0.12398623982027522
1681,sport,1408,0.11984344693821004
1682,sport,1701,0.11667101449275363
1683,sport,2209,0.11050688008986241
1684,sport,1804,0.10882196012356081
1685,sport,1657,0.11798478561549103
1686,sport,1275,0.11335477415666097
1687,sport,1288,0.11889030251625672
1688,sport,5078,0.11559564233163555
1689,sport,2180,0.11903117715617717
1690,sport,1735,0.11491279887482421
1691,sport,2509,0.11230996884735203
1692,sport,1397,0.11242610062893081
1693,sport,1455,0.11607311648596054
1694,sport,4239,0.11002697331061898
1695,sport,1002,0.11395118549511857
1696,sport,1176,0.11455225988700567
1697,sport,1332,0.11411952301719358
1698,sport,1338,0.11191504374823597
1699,sport,1156,0.11655918481295367
1700,sport,1700,0.11764299802761342
1701,sport,2887,0.11383540802213002
1702,sport,2918,0.12097738537794302
1703,sport,1276,0.11749511036602404
1705,sport,1730,0.11033113622096673
1706,sport,1237,0.1159763888888889
1707,sport,1712,0.11500985360360362
1708,sport,1042,0.11619067215363513
1709,sport,1532,0.11562482566248258
1710,sport,1679,0.11861778514222591
1712,sport,1878,0.11857520155685294
1713,sport,1747,0.11514305555555557
1714,sport,2060,0.11085736434108527
1715,sport,961,0.11360852384984478
1716,sport,2360,0.11246577256216822
1717,sport,1263,0.11682141878937279
1718,sport,1622,0.11163147522522524
1719,sport,3616,0.11079173599556297
1720,sport,2296,0.11891334440753047
1721,sport,1737,0.11216776496430533
1722,sport,1626,0.1109763888888889
1723,sport,828,0.11695098039215687
1724,sport,808,0.11285195707070707
1725,sport,2908,0.1147042779213322
1726,sport,1964,0.11179911699779249
1727,sport,1544,0.11492292870905589
1728,sport,828,0.11520833333333334
1729,sport,2439,0.1166990427927928
1730,sport,987,0.11378086419753088
1731,sport,1568,0.11273139462163853
1732,sport,1601,0.11583177860696517
1733,sport,1348,0.11153089498476033
1734,sport,1289,0.11476052048726469
1735,sport,1904,0.11553467365967367
1736,sport,1132,0.11148588645734221
1737,sport,1692,0.11232013823437009
1738,sport,2402,0.12185169956140351
1739,sport,1479,0.11954532891100056
1740,sport,1376,0.11032446976891422
1741,sport,1686,0.1088956009913259
1742,sport,2285,0.11442585034013607
1743,sport,2228,0.11744444444444446
1744,sport,908,0.11885545479527344
1745,sport,1588,0.1169607843137255
1746,sport,1188,0.11256012304250561
1747,sport,2114,0.11411952301719358
1748,sport,2889,0.11295306757138819
1749,sport,1004,0.11002034428794992
1750,sport,2815,0.11351240834743374
1752,sport,2486,0.11769177704194261
1753,sport,1335,0.11050688008986241
1754,sport,721,0.10981412058731646
1755,sport,1201,0.11504718290313629
1756,sport,940,0.11204552129221733
1757,sport,1073,0.11420515237197612
1758,sport,893,0.11265463196193676
1759,sport,4526,0.1200099885844749
1760,sport,1085,0.1207750970604548
1761,sport,2373,0.10887985159817351
1762,sport,2325,0.1182259840352326
1763,sport,1522,0.12351596320346321
1764,sport,2356,0.11106319115323855
1765,sport,1447,0.10878671228970631
1766,sport,1241,0.10820897655803316
1767,sport,1403,0.11661536328341654
1768,sport,4668,0.11345878136200718
1769,sport,989,0.1112741373852485
1771,sport,7250,0.11876334776334778
1773,sport,2635,0.11933361510284589
1774,sport,1378,0.11032693377851976
1775,sport,2355,0.11778928472797572
1776,sport,1217,0.11539971751412431
1777,sport,1909,0.11568077027393546
1778,sport,2982,0.11338883602917856
1779,sport,1551,0.11654347210421978
1780,sport,1287,0.11879841789416258
1781,sport,1284,0.11451933551198258
1782,sport,2402,0.11549759683347471
1783,sport,798,0.11200988700564973
1784,sport,1645,0.11527030812324932
1786,sport,2144,0.1123934375958295
1787,sport,1208,0.1159763888888889
1788,sport,3308,0.11814958369221937
1789,sport,2964,0.1181809365475201
1790,sport,1108,0.11116128141397405
1791,sport,1798,0.11179911699779249
1792,sport,4004,0.11284412671712925
1793,sport,1818,0.11403987240829346
1794,sport,4225,0.11404662199888332
1795,sport,2397,0.11901091013494115
1796,sport,765,0.11620829828987947
1797,sport,732,0.11708655775293782
1798,sport,1366,0.11328757626178593
1799,sport,1530,0.1121088115396676
1800,sport,1388,0.11905189620758484
1801,sport,1060,0.11044080996884735
1803,sport,2629,0.12233246678220683
1804,sport,2323,0.11375387957790192
1805,sport,2993,0.11530200395145358
1806,sport,3450,0.1174473100388242
1807,sport,3209,0.11812843784378439
1808,sport,2148,0.11245246583481877
1809,sport,844,0.10902149637074261
1810,sport,1282,0.10873035914702582
1811,sport,1733,0.11423162230671736
1812,sport,874,0.11169844296155068
1813,sport,778,0.11823422668900058
1814,sport,7751,0.1174473100388242
1815,sport,2782,0.11724655995506882
1816,sport,2303,0.11324454828660437
1817,sport,1650,0.11479186082634359
1818,sport,885,0.1134763888888889
1819,sport,3351,0.11134934007301321
1820,sport,2223,0.12395815295815298
1821,sport,1276,0.11803105248694698
1822,sport,917,0.11069963978941537
1823,sport,1737,0.11244563721442336
1824,sport,1306,0.1202205667543091
1825,sport,2181,0.1175944306589468
1826,sport,1008,0.11162368275097062
1827,sport,1959,0.11474589646464646
1828,sport,1324,0.11360502065459167
1829,sport,3039,0.11402466057079524
1830,sport,4349,0.11520833333333334
1831,sport,1298,0.11569286616161616
1832,sport,1253,0.11245562950637827
1833,sport,2623,0.11069653824678952
1834,sport,1016,0.11596383904295814
1836,sport,1077,0.1175451013044685
1837,sport,876,0.11592847503373821
1838,sport,931,0.11426176387714851
1839,sport,1250,0.11803651059085843
1840,sport,1367,0.10847027699968877
1841,sport,755,0.11414910600255428
1842,sport,3303,0.11158395755305868
1845,sport,1780,0.11507690156599554
1846,sport,1956,0.11812843784378439
1847,sport,797,0.11803105248694698
1848,sport,920,0.11032693377851976
1849,sport,1632,0.11646164574616459
1850,sport,901,0.11158797607806106
1851,sport,1898,0.11349426252448924
1852,sport,2683,0.11303426003931481
1853,sport,1116,0.11059614839988673
1854,sport,782,0.11201105845181675
1855,sport,812,0.11705776672194584
1856,sport,873,0.11473344325364113
1857,sport,765,0.11351240834743374
1858,sport,3011,0.11399027908435246
1859,sport,924,0.11858855047941344
1860,sport,2771,0.11377621283255086
1861,sport,937,0.11275922391857507
1862,sport,935,0.11572166387493021
1864,sport,1502,0.11271295535469736
1865,sport,3999,0.11106926048565123
1866,sport,1584,0.11378086419753088
1867,sport,1382,0.11481590781337832
1868,sport,2277,0.1111685641998735
1869,sport,1157,0.11339904921700225
1870,sport,797,0.1168639624724062
1871,sport,778,0.11675475391498882
1872,sport,1848,0.10769442035270309
1873,sport,1328,0.12048446327683617
1874,sport,1877,0.11399027908435246
1875,sport,2504,0.11317794279427944
1876,sport,2097,0.12160704381586246
1877,sport,1957,0.10768134349421395
1878,sport,2252,0.11358380592312539
1879,sport,1949,0.11420515237197612
1880,sport,770,0.11514305555555557
1881,sport,3338,0.11246577256216822
1882,sport,1077,0.12028059785674
1883,sport,1066,0.11994315030504715
1884,sport,4141,0.11784800929962222
1885,sport,995,0.11152470652470654
1886,sport,1519,0.1124488163787588
1887,sport,1567,0.11328105196451205
1888,sport,6065,0.11642693080677578
1889,sport,767,0.11158395755305868
1890,sport,1702,0.11313881107998755
1891,sport,1410,0.11671246183735777
1892,sport,1942,0.11002697331061898
1893,sport,2222,0.11655918481295367
1894,sport,2228,0.12050425941192637
1895,sport,803,0.11675475391498882
1896,sport,978,0.11421454343602555
1897,sport,1586,0.11243736124326038
1898,sport,918,0.11749724517906338
1899,sport,2496,0.11374101713653954
1900,sport,2410,0.1083446041138349
1901,sport,1514,0.11857520155685294
1902,sport,2376,0.11595238095238096
1903,sport,972,0.11201880178457617
1904,sport,1500,0.11478800557880058
1905,sport,1658,0.10994228603603605
1906,sport,1387,0.1156004050925926
1907,sport,2741,0.11622671252507884
1908,sport,1657,0.11315599497802888
1909,sport,1834,0.1123045091324201
1910,sport,1447,0.11200344611528822
1911,sport,851,0.11527030812324932
1912,sport,1017,0.11970875139353401
1913,sport,1860,0.11095931142410016
1914,sport,1767,0.11959168846265622
1915,sport,1130,0.11362770193401595
1916,sport,2336,0.12110328638497654
1917,sport,2165,0.1116275495948589
1920,tech,3206,0.11867746913580249
1921,tech,1727,0.11503923414940365
1922,tech,2761,0.11600710534445474
1923,tech,2222,0.1105580900243309
1924,tech,2669,0.11457829457364341
1925,tech,2049,0.11169344675488342
1926,tech,1534,0.11085304320403658
1928,tech,2375,0.11463733837906023
1929,tech,1673,0.10903455284552846
1932,tech,2071,0.11489894278606966
1933,tech,2495,0.1128227808814401
1934,tech,2786,0.11179911699779249
1935,tech,1673,0.11697616971810522
1936,tech,2486,0.11241502962270035
1937,tech,3560,0.11201105845181675
1939,tech,4702,0.11845567069660336
1940,tech,2952,0.11808647798742139
1941,tech,2968,0.11095801767676768
1942,tech,1991,0.1122143753923415
1943,tech,2974,0.11148588645734221
1945,tech,3707,0.10945950015055707
1946,tech,2560,0.11317347261791706
1948,tech,1728,0.1084795583407938
1949,tech,5853,0.11452898550724638
1950,tech,3124,0.11168853483286473
1951,tech,2872,0.1153292759051186
1952,tech,1977,0.1113799112801014
1953,tech,1528,0.113562949078413
1956,tech,4322,0.10795062810400234
1957,tech,2473,0.11540117719950434
1958,tech,2023,0.11764261486278138
1959,tech,2174,0.11042934093789607
1960,tech,1576,0.10961917173472342
1962,tech,2227,0.11687363834422658
1963,tech,1625,0.10994663007014334
1964,tech,4255,0.1127451907915484
1966,tech,4288,0.1122143753923415
1968,tech,3053,0.1167646144278607
1969,tech,3911,0.10966935966487133
1972,tech,4389,0.11335048331774245
1973,tech,2174,0.10959591194968553
1974,tech,5284,0.11580252764612954
1975,tech,3954,0.11554565353345841
1977,tech,3336,0.11201105845181675
1978,tech,1933,0.11450015620118713
1980,tech,3318,0.11360502065459167
1983,tech,1700,0.10629093567251462
1984,tech,2000,0.11343701640359022
1986,tech,3258,0.11054412223261616
1987,tech,2615,0.1110679749715586
1989,tech,1927,0.1140725178960473
1990,tech,4154,0.11399027908435246
1991,tech,4332,0.11758868501529053
1992,tech,1733,0.11547416509136736
1993,tech,2522,0.11181103625280718
1994,tech,5069,0.11137318504788385
1995,tech,4044,0.11428593701278453
1996,tech,4269,0.11023476368159205
1997,tech,4007,0.1132626453031731
1998,tech,2878,0.11641934467548834
1999,tech,5764,0.1141791277258567
2000,tech,3715,0.11471517996870109
2001,tech,1800,0.11396610696517413
2004,tech,1646,0.11439294631710362
2005,tech,1984,0.11489894278606966
2007,tech,4255,0.11329977628635347
2008,tech,2479,0.11273139462163853
2009,tech,2750,0.11565414710485133
2010,tech,5069,0.11414910600255428
2011,tech,1326,0.11045730780917654
2013,tech,7762,0.11927971014492755
2014,tech,2437,0.10893205362583791
2018,tech,4769,0.11431289308176101
2019,tech,2582,0.1127451907915484
2020,tech,4705,0.11189827856025039
2021,tech,1534,0.11328105196451205
2023,tech,1378,0.11169344675488342
2024,tech,1680,0.11193385326400926
2025,tech,3028,0.113562949078413
2026,tech,3923,0.10966935966487133
2027,tech,2205,0.11201105845181675
2028,tech,3821,0.1125322631413283
2029,tech,2285,0.11485466034755135
2030,tech,2293,0.11347655020459553
2031,tech,4313,0.11366948092557849
2033,tech,2872,0.11179911699779249
2034,tech,1746,0.1093607099879663
2035,tech,2677,0.1133694968553459
2037,tech,5074,0.11986341313689382
2040,tech,2830,0.11396610696517413
2042,tech,1846,0.11501519295047098
2045,tech,1378,0.11830970384373031
2047,tech,4978,0.11369126458530432
2048,tech,2247,0.11252028714107366
2049,tech,4035,0.11609016650958215
2052,tech,2474,0.11136472346786248
2053,tech,3494,0.11328105196451205
2054,tech,1787,0.10954573078091766
2055,tech,1294,0.10985645210033243
2056,tech,3366,0.11660967344423906
2057,tech,4875,0.11148912348048624
2058,tech,2440,0.11648373983739838
2059,tech,2192,0.1136269987699877
2060,tech,1839,0.11457829457364341
2061,tech,2272,0.1116696887277123
2062,tech,16063,0.11969604421175103
2063,tech,3003,0.11064368901479384
2064,tech,2631,0.11033769063180827
2066,tech,2309,0.11006456456456457
2067,tech,4711,0.11626560549313358
2068,tech,6271,0.10707066052227343
2069,tech,3229,0.11615684440286872
2070,tech,5177,0.11789038407625457
2072,tech,2560,0.11431289308176101
2073,tech,2913,0.11283724569640062
2074,tech,2066,0.11260524798154557
2075,tech,3995,0.11135872737886748
2076,tech,3591,0.11168853483286473
2078,tech,2266,0.113562949078413
2079,tech,3175,0.11482299498746867
2080,tech,3910,0.11401486401012018
2081,tech,1549,0.11053930817610062
2082,tech,4730,0.11382203120025469
2084,tech,2192,0.11116807776732518
2085,tech,5842,0.11085304320403658
2086,tech,3979,0.10882705229330997
2087,tech,5684,0.11753898205354517
2088,tech,2393,0.11686116382036686
2091,tech,2750,0.11190498737373737
2092,tech,4511,0.11261307311028501
2093,tech,5076,0.11313881107998755
2094,tech,3054,0.11665579372475925
2095,tech,1734,0.10990696941028066
2096,tech,3191,0.11168853483286473
2098,tech,1349,0.11635396825396825
2101,tech,3697,0.11232013823437009
2102,tech,1787,0.11179330831769856
2103,tech,1326,0.11288333333333334
2104,tech,3482,0.1139308476736775
2105,tech,1560,0.11242610062893081
2106,tech,4107,0.11609016650958215
2107,tech,4577,0.11189827856025039
2108,tech,2506,0.10969228504122497
2110,tech,5094,0.10903455284552846
2111,tech,2797,0.11736899224806202
2112,tech,2779,0.1133694968553459
2113,tech,2310,0.11086358136721113
2115,tech,2438,0.10960741389375366
2117,tech,6059,0.11317347261791706
2119,tech,3015,0.11514765944077913
2120,tech,3147,0.11543736332396126
2121,tech,3298,0.10844687045123727
2122,tech,2172,0.11053930817610062
2123,tech,1522,0.11543377001455606
2124,tech,2328,0.11536512433113
2125,tech,1446,0.11096892406918792
2127,tech,2132,0.11399027908435246
2128,tech,1426,0.11095801767676768
2129,tech,3080,0.11169844296155068
2130,tech,2535,0.1064937106918239
2131,tech,1977,0.1127451907915484
2132,tech,7083,0.11095931142410016
2134,tech,2602,0.11576284461152882
2135,tech,2278,0.11137538940809968
2136,tech,4589,0.11911864931846346
2137,tech,1765,0.11273139462163853
2138,tech,1787,0.11190498737373737
2139,tech,4855,0.10990696941028066
2140,tech,2041,0.11106399502951227
2141,tech,3099,0.11340850927703135
2142,tech,2996,0.10928661022264033
2144,tech,2223,0.11208409785932721
2145,tech,4887,0.1108552220137586
2146,tech,3053,0.11263862633900441
2147,tech,3265,0.11550852713178295
2148,tech,5697,0.12157126337091646
2149,tech,2827,0.1108552220137586
2150,tech,2150,0.11085304320403658
2152,tech,1727,0.10493719362745098
2153,tech,2800,0.11420515237197612
2154,tech,3391,0.11066993464052288
2155,tech,4193,0.11179911699779249
2156,tech,2358,0.11106438693776956
2157,tech,1354,0.11758776017396708
2158,tech,3191,0.11646488719415317
2159,tech,2205,0.1125322631413283
2160,tech,1804,0.11564772380079438
2161,tech,1582,0.11576284461152882
2162,tech,3784,0.11514765944077913
2165,tech,2585,0.11536559139784947
2166,tech,4467,0.11540005777007512
2168,tech,1878,0.11390679304897314
2169,tech,4932,0.11306609740670462
2171,tech,2376,0.1122051042639278
2173,tech,2906,0.11085304320403658
2175,tech,2140,0.11602718168812591
2176,tech,3814,0.11604828660436137
2177,tech,3715,0.11704236239950526
2178,tech,3040,0.11460756722951845
2179,tech,2437,0.10804321547295255
2181,tech,2118,0.11501519295047098
2183,tech,5194,0.1086543098251959
2184,tech,2864,0.11764261486278138
2185,tech,2272,0.1145973357553739
2186,tech,1765,0.1113799112801014
2187,tech,1933,0.11333178726035868
2188,tech,3604,0.11033113622096673
2189,tech,2745,0.11295892575039494
2190,tech,3124,0.11285195707070707
2191,tech,2074,0.11116532378394509
2192,tech,1910,0.11554565353345841
2193,tech,4370,0.11450015620118713
2194,tech,3277,0.11033113622096673
2195,tech,2440,0.10855010995915802
2197,tech,4490,0.11747827436374922
2198,tech,8781,0.10908137715179969
2206,tech,1987,0.11536512433113
2207,tech,2864,0.1111685641998735
2210,tech,3286,0.11224315619967794
2211,tech,3682,0.11074515411503019
2213,tech,2654,0.10876867816091954
2214,tech,1932,0.11626560549313358
2215,tech,1934,0.11085736434108527
2216,tech,3119,0.11043512409676406
2217,tech,3337,0.11200344611528822
2218,tech,4592,0.1125883607556368
2219,tech,2835,0.11315599497802888
2220,tech,1719,0.11275922391857507
2221,tech,2876,0.11233048162230672
2222,tech,1846,0.11126493428912784
2224,tech,1528,0.11543736332396126
2226,tech,5043,0.1112741373852485
2227,tech,2182,0.11273139462163853
2229,tech,4190,0.11317347261791706
2230,tech,2157,0.10959591194968553
2232,tech,4427,0.11444920634920636
2233,tech,3633,0.11280855647891659
2234,tech,3022,0.10979970760233917
2235,tech,3481,0.11159206349206349
2236,tech,2371,0.11304954531201003
2239,tech,2776,0.11460756722951845
2240,tech,2881,0.11409761456371625
2241,tech,2761,0.11273139462163853
2243,tech,3821,0.11540117719950434
2244,tech,4551,0.1092469696969697
2246,tech,4306,0.11137763116556708
2248,tech,3787,0.11460756722951845
2249,tech,3430,0.11452898550724638
2250,tech,5138,0.11471517996870109
2251,tech,2864,0.11525628930817611
2252,tech,3518,0.11525628930817611
2254,tech,4023,0.11659311424100156
2256,tech,2854,0.11338883602917856
2257,tech,1294,0.11196723775172829
2258,tech,2881,0.11283724569640062
2259,tech,4769,0.11201105845181675
2261,tech,2495,0.11315599497802888
2262,tech,5451,0.11377621283255086
2263,tech,3477,0.11147957592765825
2264,tech,2150,0.11241502962270035
2265,tech,1369,0.11618017188459177
2266,tech,1727,0.11024923547400611
2268,tech,5069,0.11304954531201003
2269,tech,2454,0.11604828660436137
2270,tech,1420,0.1124855403348554
2271,tech,1922,0.11452898550724638
2272,tech,3361,0.11366948092557849
2274,tech,2437,0.10893205362583791
2275,tech,4931,0.11576284461152882
2276,tech,2375,0.11169844296155068
2277,tech,2709,0.11420515237197612
2278,tech,4148,0.11648373983739838
2279,tech,4007,0.11085736434108527
2281,tech,2594,0.1154015873015873
2284,tech,3298,0.11106660798122066
2285,tech,4732,0.1125322631413283
2287,tech,3750,0.11474589646464646
2288,tech,1549,0.11613276299112801
2289,tech,1746,0.11106515151515152
2290,tech,2121,0.11482299498746867
2291,tech,2473,0.11670269423558897
2292,tech,1680,0.11145632486123283
2293,tech,1839,0.11283724569640062
2294,tech,2088,0.11262574195563886
2296,tech,2297,0.11042934093789607
2297,tech,2211,0.11304954531201003
2298,tech,2982,0.11409761456371625
2299,tech,2073,0.11529178560101491
2300,tech,2737,0.11313881107998755
2304,tech,4107,0.11358380592312539
2305,tech,4389,0.113562949078413
2307,tech,2308,0.11148588645734221
2308,tech,1727,0.10893205362583791
2309,tech,3824,0.11074515411503019
2311,tech,2004,0.11116759950248756
2312,tech,2121,0.11137538940809968
2314,tech,1987,0.11148270440251572
2315,tech,2583,0.11210043532338308
2316,tech,2149,0.11178759689922481
2318,tech,1943,0.11086358136721113
2320,tech,1526,0.11600710534445474
2321,tech,3855,0.11271524141942992
2322,tech,2437,0.10994663007014334
2323,tech,2199,0.11576284461152882
2324,tech,2157,0.11032446976891422
2326,tech,2631,0.11385989437713576
2327,tech,2532,0.10871285672256546
2328,tech,2930,0.11200344611528822
2332,tech,970,0.1133694968553459
2333,covid,132,0.11576284461152882
2334,covid,140,0.11896320548799501
2337,covid,139,0.11594005847953218
2338,covid,140,0.11474589646464646
2339,covid,140,0.11759211283822683
2340,covid,128,0.1125322631413283
2341,covid,136,0.11744149543378997
2342,covid,140,0.11626560549313358
2343,covid,140,0.10971129837702871
2344,covid,126,0.11463733837906023
2345,covid,137,0.1111685641998735
2346,covid,103,0.1125322631413283
2347,covid,140,0.11189827856025039
2348,covid,140,0.11366948092557849
2349,covid,134,0.11344484091584894
2350,covid,103,0.11127554278416348
2351,covid,144,0.11791744548286605
2352,covid,128,0.11273139462163853
2353,covid,140,0.11286692136262337
2354,covid,140,0.11364806201550387
2355,covid,140,0.11536512433113
2356,covid,140,0.12256178160919541
2357,covid,139,0.11444920634920636
2358,covid,140,0.11338883602917856
2359,covid,126,0.11474589646464646
2360,covid,140,0.11396610696517413
2361,covid,139,0.1202205667543091
2362,covid,118,0.11085304320403658
2363,covid,123,0.11252028714107366
2364,covid,144,0.1113799112801014
2365,covid,139,0.11742182614133834
2367,covid,139,0.11444393241167435
2368,covid,139,0.11366948092557849
2369,covid,137,0.11335048331774245
2370,covid,48,0.11280855647891659
2371,covid,139,0.12201526937481995
2372,covid,139,0.11232013823437009
2373,covid,94,0.11598085373509102
2374,covid,138,0.11923963806187976
2375,covid,140,0.11550852713178295
2376,covid,140,0.11814233163554047
2377,covid,139,0.11630941139439722
2378,covid,138,0.12315620641562065
2379,covid,140,0.10989662849872774
2380,covid,139,0.12362753623188406
2381,covid,118,0.11467237751728283
2382,covid,136,0.11330847953216376
2383,covid,140,0.11471517996870109
2384,covid,140,0.1149310128566949
2385,covid,144,0.11401486401012018
2386,covid,139,0.11252028714107366
2388,covid,71,0.11224315619967794
2389,covid,140,0.11064368901479384
2390,covid,139,0.11941001564945226
2391,covid,136,0.10851392715029079
2392,covid,140,0.11262574195563886
2393,covid,132,0.1191861918150578
2394,covid,138,0.11569286616161616
2395,covid,144,0.11191181152499204
2396,covid,135,0.11758680555555556
2397,covid,140,0.11626560549313358
2398,covid,97,0.11460756722951845
2399,covid,137,0.1134968253968254
2400,covid,143,0.11425943104514533
2401,covid,139,0.11503923414940365
2402,covid,140,0.11364806201550387
2403,covid,138,0.11850057175528875
2404,covid,138,0.11180502544529262
2405,covid,140,0.11507280785058563
2406,covid,140,0.11148270440251572
2407,covid,140,0.11514765944077913
2408,covid,140,0.11242610062893081
2409,covid,135,0.11744444444444446
2410,covid,99,0.11265173180807118
2411,covid,140,0.11297482472912683
2412,covid,135,0.11477714103788603
2413,covid,134,0.1169224733207784
2414,covid,140,0.11399027908435246
2415,covid,139,0.11233048162230672
2416,covid,77,0.11514765944077913
2417,covid,115,0.11819798552093169
2418,covid,140,0.12138578389223274
2419,covid,139,0.11379892676767676
2420,covid,140,0.11420515237197612
2421,covid,127,0.11379892676767676
2422,covid,140,0.11442083726786276
2423,covid,132,0.11496363061353573
2425,covid,139,0.11401486401012018
2426,covid,44,0.11482299498746867
2427,covid,140,0.11414221849678682
2428,covid,136,0.11190498737373737
2429,covid,140,0.10922484002326935
2430,covid,114,0.10885114734299517
2431,covid,140,0.11200344611528822
2432,covid,139,0.11907262731481483
2433,covid,139,0.11477473624180212
2434,covid,138,0.11190498737373737
2435,covid,139,0.11055351119288562
2436,covid,140,0.11022734399498275
2437,covid,139,0.1134968253968254
2438,covid,135,0.1161996855345912
2439,covid,135,0.1110627788400255
2440,covid,140,0.11341774094536526
2441,covid,140,0.11703174603174604
2442,covid,139,0.11391896024464832
2443,covid,139,0.11681248040137975
2444,covid,139,0.11179911699779249
2445,covid,140,0.11514765944077913
2446,covid,140,0.11483203011873734
2447,covid,140,0.11201880178457617
2448,covid,102,0.11189827856025039
2449,covid,140,0.1177453542392567
2450,covid,140,0.11889030251625672
2451,covid,140,0.1155496794871795
2452,covid,143,0.1172599132589839
2453,covid,140,0.11780734516028633
2454,covid,140,0.11779340721795965
2455,covid,140,0.11431289308176101
2456,covid,140,0.11211733080328906
2458,covid,144,0.11565414710485133
2459,covid,140,0.11591239721695129
2460,covid,90,0.11399027908435246
2461,covid,140,0.11159206349206349
2463,covid,125,0.1130829346092504
2465,covid,122,0.1127451907915484
2466,covid,140,0.1175320813771518
2467,covid,128,0.11573225087551735
2468,covid,129,0.11169344675488342
2469,covid,124,0.12493304843304845
2471,covid,93,0.11482299498746867
2472,covid,139,0.1154015873015873
2473,covid,140,0.11138223074464686
2474,covid,148,0.11180502544529262
2476,covid,140,0.11233048162230672
2477,covid,140,0.11183694083694085
2478,covid,140,0.11286692136262337
2479,covid,127,0.11595374800637959
2480,covid,115,0.11169844296155068
2481,covid,138,0.11444920634920636
2482,covid,137,0.11836398131932284
2483,covid,140,0.11648373983739838
2484,covid,140,0.11025629360024264
2485,covid,140,0.11569286616161616
2486,covid,121,0.11319125159642401
2487,covid,140,0.11660056258790437
2488,covid,125,0.1149310128566949
2489,covid,140,0.11648560022811522
2490,covid,106,0.11482299498746867
2491,covid,139,0.11022734399498275
2492,covid,135,0.1143863503222027
2493,covid,127,0.11554565353345841
2494,covid,136,0.11180502544529262
2495,covid,127,0.11294329573934837
2496,covid,136,0.11420515237197612
2497,covid,139,0.11434031081509673
2498,covid,110,0.11395531983285118
2499,covid,135,0.11313881107998755
2501,covid,113,0.11473234953703705
2502,covid,140,0.11412314023425135
2504,covid,140,0.11681248040137975
2505,covid,84,0.11021979759645793
2506,covid,140,0.11501790633608816
2507,covid,132,0.11328105196451205
2508,covid,140,0.1113799112801014
2509,covid,138,0.11360502065459167
2510,covid,137,0.11001104797979798
2511,covid,140,0.1096994019515266
2512,covid,140,0.11703174603174604
2513,covid,139,0.11273139462163853
2514,covid,107,0.11222380500158279
2515,covid,123,0.11428593701278453
2516,covid,113,0.10990696941028066
2518,covid,140,0.12035859465737515
2519,covid,134,0.11593993152816683
2520,covid,140,0.11347655020459553
2521,covid,140,0.11707824316463061
2522,covid,140,0.11328105196451205
2523,covid,140,0.11383540802213002
2524,covid,101,0.11439294631710362
2525,covid,125,0.11388314536340852
2526,covid,140,0.11053441167142404
2527,covid,140,0.12188840579710146
2528,covid,135,0.11385989437713576
2529,covid,135,0.11306609740670462
2530,covid,139,0.11366583194212578
2531,covid,140,0.1141791277258567
2532,covid,135,0.11345661672908863
2533,covid,144,0.12011282490716939
2534,covid,139,0.11460756722951845
2535,covid,140,0.11547416509136736
2536,covid,124,0.10990696941028066
2537,covid,133,0.11306609740670462
2538,covid,140,0.11148588645734221
2540,covid,51,0.11179911699779249
2541,covid,143,0.1081917513080948
2542,covid,134,0.11871984888113922
2543,covid,140,0.12195204471903502
2544,covid,139,0.11591239721695129
2545,covid,139,0.11243736124326038
2546,covid,93,0.11022734399498275
2547,covid,78,0.11394233734196732
2548,covid,135,0.11632673551348251
2549,covid,140,0.11486740672217083
2550,covid,83,0.11148270440251572
2551,covid,140,0.1140792646172393
2552,covid,140,0.10867321484253196
2553,covid,140,0.11463733837906023
2555,covid,140,0.11507280785058563
2556,covid,140,0.11398569760653825
2557,covid,138,0.11177102238354507
2558,covid,139,0.11254444444444445
2559,covid,110,0.11399027908435246
2560,covid,140,0.11223339719029374
2561,covid,140,0.11241502962270035
2562,covid,139,0.11980484330484331
2563,covid,136,0.11401486401012018
2564,covid,138,0.11229996910719803
2565,covid,135,0.11442083726786276
2566,covid,132,0.11471517996870109
2567,covid,139,0.11820457175925927
2568,covid,135,0.11769444444444446
2569,covid,134,0.11550852713178295
2570,covid,134,0.11558341217281615
2571,covid,132,0.11193385326400926
2572,covid,140,0.11474589646464646
2573,covid,140,0.11409761456371625
2574,covid,140,0.11371342239185751
2575,covid,133,0.11085304320403658
2576,covid,144,0.11242610062893081
2577,covid,137,0.10642131242740999
2578,covid,140,0.11576284461152882
2579,covid,140,0.11400853192115329
2580,covid,138,0.1121088115396676
2581,covid,78,0.11452898550724638
2582,covid,138,0.11616157074340529
2583,covid,126,0.11283724569640062
2584,covid,142,0.12007909117054934
2585,covid,139,0.11273139462163853
2587,covid,134,0.11319125159642401
2588,covid,140,0.11333178726035868
2589,covid,139,0.1110679749715586
2590,covid,140,0.11154384461582406
2591,covid,139,0.11262574195563886
2592,covid,118,0.1111685641998735
2593,covid,143,0.11179911699779249
2594,covid,139,0.11837481481481482
2595,covid,71,0.11106359649122807
2596,covid,140,0.11481925925925927
2597,covid,140,0.11317347261791706
